Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,n_samples
island-beryllium-idaho-wyoming-florida-nitrogen,308,VT,3,dry_weight_g,266.1,54.33,38
island-beryllium-idaho-wyoming-florida-nitrogen,309,VT,3,dry_weight_g,319.0,53.70,38
island-beryllium-idaho-wyoming-florida-nitrogen,404,VT,3,dry_weight_g,287.0,67.60,35
island-beryllium-idaho-wyoming-florida-nitrogen,405,VT,3,dry_weight_g,264.2,69.80,36
island-beryllium-idaho-wyoming-florida-nitrogen,406,VT,3,dry_weight_g,242.8,43.37,34
island-beryllium-idaho-wyoming-florida-nitrogen,407,VT,3,dry_weight_g,311.7,50.70,32
island-beryllium-idaho-wyoming-florida-nitrogen,409,VT,3,dry_weight_g,268.0,65.13,33
mountain-november-chicken-avocado-magazine-oven,107,VT,3,dry_weight_g,388.0,129.33,35
mountain-november-chicken-avocado-magazine-oven,108,VT,3,dry_weight_g,564.2,188.07,37
mountain-november-chicken-avocado-magazine-oven,109,VT,3,dry_weight_g,334.4,111.47,34
mountain-november-chicken-avocado-magazine-oven,201,VT,3,dry_weight_g,445.4,148.47,35
mountain-november-chicken-avocado-magazine-oven,204,VT,3,dry_weight_g,338.8,112.93,33
mountain-november-chicken-avocado-magazine-oven,205,VT,3,dry_weight_g,629.3,209.77,35
mountain-november-chicken-avocado-magazine-oven,206,VT,3,dry_weight_g,451.4,150.47,36
mountain-november-chicken-avocado-magazine-oven,207,VT,3,dry_weight_g,334.1,111.37,35
mountain-november-chicken-avocado-magazine-oven,208,VT,3,dry_weight_g,353.1,117.7,36
mountain-november-chicken-avocado-magazine-oven,209,VT,3,dry_weight_g,442.3,147.43,35
mountain-november-chicken-avocado-magazine-oven,308,VT,3,dry_weight_g,409.9,136.63,38
mountain-november-chicken-avocado-magazine-oven,309,VT,3,dry_weight_g,398.1,132.7,38
mountain-november-chicken-avocado-magazine-oven,402,VT,3,dry_weight_g,383.9,127.97,34
mountain-november-chicken-avocado-magazine-oven,403,VT,3,dry_weight_g,366.8,122.27,33
mountain-november-chicken-avocado-magazine-oven,407,VT,3,dry_weight_g,347.3,115.77,32
mountain-november-chicken-avocado-magazine-oven,408,VT,3,dry_weight_g,537.1,179.03,30
mountain-november-chicken-avocado-magazine-oven,409,VT,3,dry_weight_g,355.0,118.33,33
alanine-cup-tango-hotel-oven-pasta,105,VT,3,dry_weight_g,136.0,45.33,35
alanine-cup-tango-hotel-oven-pasta,106,VT,3,dry_weight_g,118.8,39.60,35
alanine-cup-tango-hotel-oven-pasta,107,VT,3,dry_weight_g,147.5,49.17,35
alanine-cup-tango-hotel-oven-pasta,108,VT,3,dry_weight_g,184.9,61.63,37
alanine-cup-tango-hotel-oven-pasta,109,VT,3,dry_weight_g,219.0,73.00,34
alanine-cup-tango-hotel-oven-pasta,201,VT,3,dry_weight_g,166.2,55.40,35
alanine-cup-tango-hotel-oven-pasta,202,VT,3,dry_weight_g,127.1,42.37,32
alanine-cup-tango-hotel-oven-pasta,301,VT,3,dry_weight_g,211.1,70.37,30
alanine-cup-tango-hotel-oven-pasta,302,VT,3,dry_weight_g,139.4,46.47,34
alanine-cup-tango-hotel-oven-pasta,303,VT,3,dry_weight_g,163.6,54.53,36
alanine-cup-tango-hotel-oven-pasta,304,VT,3,dry_weight_g,132.4,44.13,35
alanine-cup-tango-hotel-oven-pasta,305,VT,3,dry_weight_g,136.1,45.37,37
alanine-cup-tango-hotel-oven-pasta,306,VT,3,dry_weight_g,113.8,37.93,37
alanine-cup-tango-hotel-oven-pasta,307,VT,3,dry_weight_g,152.5,50.83,36
alanine-cup-tango-hotel-oven-pasta,402,VT,3,dry_weight_g,194.8,64.93,34
alanine-cup-tango-hotel-oven-pasta,407,VT,3,dry_weight_g,133.2,44.40,32
alanine-cup-tango-hotel-oven-pasta,408,VT,3,dry_weight_g,143.8,47.93,30
alanine-cup-tango-hotel-oven-pasta,409,VT,3,dry_weight_g,169.0,56.33,33
summer-freddie-colorado-fish-robert-hamper,101,VT,3,dry_weight_g,400.5,,36
summer-freddie-colorado-fish-robert-hamper,105,VT,3,dry_weight_g,359.2,,35
summer-freddie-colorado-fish-robert-hamper,201,VT,3,dry_weight_g,409.9,,35
summer-freddie-colorado-fish-robert-hamper,202,VT,3,dry_weight_g,348.8,,32
summer-freddie-colorado-fish-robert-hamper,203,VT,3,dry_weight_g,375.2,,32
summer-freddie-colorado-fish-robert-hamper,204,VT,3,dry_weight_g,339.8,,33
summer-freddie-colorado-fish-robert-hamper,205,VT,3,dry_weight_g,398.2,,35
summer-freddie-colorado-fish-robert-hamper,206,VT,3,dry_weight_g,347.2,,36
summer-freddie-colorado-fish-robert-hamper,207,VT,3,dry_weight_g,379.0,,35
summer-freddie-colorado-fish-robert-hamper,302,VT,3,dry_weight_g,446.3,,34
summer-freddie-colorado-fish-robert-hamper,307,VT,3,dry_weight_g,374.8,,36
summer-freddie-colorado-fish-robert-hamper,308,VT,3,dry_weight_g,339.1,,38
summer-freddie-colorado-fish-robert-hamper,309,VT,3,dry_weight_g,395.3,,38
summer-freddie-colorado-fish-robert-hamper,401,VT,3,dry_weight_g,364.7,,34
summer-freddie-colorado-fish-robert-hamper,402,VT,3,dry_weight_g,364.8,,34
summer-freddie-colorado-fish-robert-hamper,403,VT,3,dry_weight_g,373.4,,33
summer-freddie-colorado-fish-robert-hamper,404,VT,3,dry_weight_g,333.1,,35
summer-freddie-colorado-fish-robert-hamper,408,VT,3,dry_weight_g,305.2,,30
nine-texas-march-texas-chicken-hotel,402,VT,3,dry_weight_g,371.2,123.73,34
may-march-bacon-winter-batman-white,101,V6-V7,5,dry_weight_g,260.9,,21
may-march-bacon-winter-batman-white,104,V6-V7,5,dry_weight_g,327.8,,23
may-march-bacon-winter-batman-white,107,V6-V7,5,dry_weight_g,323.5,,23
may-march-bacon-winter-batman-white,108,V6-V7,5,dry_weight_g,396.6,,20
may-march-bacon-winter-batman-white,201,V6-V7,5,dry_weight_g,281.0,,23
may-march-bacon-winter-batman-white,205,V6-V7,5,dry_weight_g,292.6,,21
may-march-bacon-winter-batman-white,208,V6-V7,5,dry_weight_g,318.9,,22
mountain-november-chicken-avocado-magazine-oven,306,VT,3,dry_weight_g,335.7,111.9,37
four-georgia-march-fruit-alanine-steak,103,V6-V7,5,dry_weight_g,19.0,3.8,25
four-georgia-march-fruit-alanine-steak,107,V6-V7,5,dry_weight_g,23.4,4.68,23
four-georgia-march-fruit-alanine-steak,201,V6-V7,5,dry_weight_g,25.2,5.04,23
four-georgia-march-fruit-alanine-steak,205,V6-V7,5,dry_weight_g,21.7,4.34,21
four-georgia-march-fruit-alanine-steak,208,V6-V7,5,dry_weight_g,29.1,5.82,22
four-georgia-march-fruit-alanine-steak,303,V6-V7,5,dry_weight_g,25.5,5.1,21
four-georgia-march-fruit-alanine-steak,306,V6-V7,5,dry_weight_g,25.2,5.04,20
four-georgia-march-fruit-alanine-steak,401,V6-V7,5,dry_weight_g,24.2,4.84,21
four-georgia-march-fruit-alanine-steak,405,V6-V7,5,dry_weight_g,29.1,5.82,21
four-georgia-march-fruit-alanine-steak,408,V6-V7,5,dry_weight_g,30.0,6.0,22
four-georgia-march-fruit-alanine-steak,501,V6-V7,5,dry_weight_g,27.5,5.5,7
four-georgia-march-fruit-alanine-steak,505,V6-V7,5,dry_weight_g,29.7,5.94,8
four-georgia-march-fruit-alanine-steak,603,V6-V7,5,dry_weight_g,25.9,5.18,7
four-georgia-march-fruit-alanine-steak,606,V6-V7,5,dry_weight_g,19.8,3.96,7
zebra-fillet-moon-sweet-harry-april,102,V6-V7,5,dry_weight_g,9.3,1.86,24
zebra-fillet-moon-sweet-harry-april,106,V6-V7,5,dry_weight_g,19.1,3.82,24
zebra-fillet-moon-sweet-harry-april,109,V6-V7,5,dry_weight_g,13.2,2.64,22
zebra-fillet-moon-sweet-harry-april,204,V6-V7,5,dry_weight_g,17.6,3.52,24
zebra-fillet-moon-sweet-harry-april,207,V6-V7,5,dry_weight_g,29.2,5.84,20
zebra-fillet-moon-sweet-harry-april,302,V6-V7,5,dry_weight_g,18.2,3.64,22
zebra-fillet-moon-sweet-harry-april,306,V6-V7,5,dry_weight_g,18.1,3.62,20
zebra-fillet-moon-sweet-harry-april,309,V6-V7,5,dry_weight_g,21.2,4.24,22
zebra-fillet-moon-sweet-harry-april,402,V6-V7,5,dry_weight_g,9.0,1.8,19
zebra-fillet-moon-sweet-harry-april,406,V6-V7,5,dry_weight_g,10.5,2.1,21
zebra-fillet-moon-sweet-harry-april,409,V6-V7,5,dry_weight_g,12.2,2.44,19
carolina-earth-spring-carpet-winner-eleven,304,V6-V7,5,dry_weight_g,34.7,6.94,22
carolina-earth-spring-carpet-winner-eleven,308,V6-V7,5,dry_weight_g,28.4,5.68,22
carolina-earth-spring-carpet-winner-eleven,402,V6-V7,5,dry_weight_g,33.7,6.74,19
carolina-earth-spring-carpet-winner-eleven,406,V6-V7,5,dry_weight_g,31.1,6.22,21
carolina-earth-spring-carpet-winner-eleven,409,V6-V7,5,dry_weight_g,26.0,5.2,19
bravo-arizona-sixteen-eighteen-hot-spaghetti,101,V6-V7,5,dry_weight_g,41.7,8.34,21
bravo-arizona-sixteen-eighteen-hot-spaghetti,104,V6-V7,5,dry_weight_g,38.3,7.66,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,106,V6-V7,5,dry_weight_g,31.3,6.26,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,201,V6-V7,5,dry_weight_g,35.5,7.1,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,204,V6-V7,5,dry_weight_g,34.5,6.9,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,208,V6-V7,5,dry_weight_g,32.0,6.4,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,302,V6-V7,5,dry_weight_g,36.4,7.28,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,306,V6-V7,5,dry_weight_g,28.1,5.62,20
delaware-queen-angel-artist-green-south,104,V6-V7,5,dry_weight_g,83.0,16.6,23
delaware-queen-angel-artist-green-south,106,V6-V7,5,dry_weight_g,76.0,15.2,24
delaware-queen-angel-artist-green-south,108,V6-V7,5,dry_weight_g,98.2,19.64,20
delaware-queen-angel-artist-green-south,204,V6-V7,5,dry_weight_g,101.4,20.28,24
delaware-queen-angel-artist-green-south,301,V6-V7,5,dry_weight_g,89.6,17.92,20
delaware-queen-angel-artist-green-south,303,V6-V7,5,dry_weight_g,45.6,9.12,21
delaware-queen-angel-artist-green-south,306,V6-V7,5,dry_weight_g,78.5,15.7,20
delaware-queen-angel-artist-green-south,308,V6-V7,5,dry_weight_g,45.2,9.04,22
delaware-queen-angel-artist-green-south,402,V6-V7,5,dry_weight_g,76.9,15.38,19
delaware-queen-angel-artist-green-south,404,V6-V7,5,dry_weight_g,55.9,11.18,19
delaware-queen-angel-artist-green-south,407,V6-V7,5,dry_weight_g,59.4,11.88,19
tennis-sixteen-grey-ink-white-louisiana,101,V6-V7,5,dry_weight_g,25.7,5.14,21
tennis-sixteen-grey-ink-white-louisiana,103,V6-V7,5,dry_weight_g,26.3,5.26,25
tennis-sixteen-grey-ink-white-louisiana,106,V6-V7,5,dry_weight_g,30.3,6.06,24
tennis-sixteen-grey-ink-white-louisiana,108,V6-V7,5,dry_weight_g,26.1,5.22,20
tennis-sixteen-grey-ink-white-louisiana,202,V6-V7,5,dry_weight_g,33.4,6.68,21
island-beryllium-idaho-wyoming-florida-nitrogen,302,V6-V7,5,dry_weight_g,20.5,4.1,22
island-beryllium-idaho-wyoming-florida-nitrogen,304,V6-V7,5,dry_weight_g,24.6,4.92,22
island-beryllium-idaho-wyoming-florida-nitrogen,307,V6-V7,5,dry_weight_g,20.1,4.02,22
island-beryllium-idaho-wyoming-florida-nitrogen,309,V6-V7,5,dry_weight_g,26.0,5.2,22
island-beryllium-idaho-wyoming-florida-nitrogen,401,V6-V7,5,dry_weight_g,21.1,4.22,21
island-beryllium-idaho-wyoming-florida-nitrogen,404,V6-V7,5,dry_weight_g,17.6,3.52,19
island-beryllium-idaho-wyoming-florida-nitrogen,406,V6-V7,5,dry_weight_g,16.9,3.38,21
island-beryllium-idaho-wyoming-florida-nitrogen,409,V6-V7,5,dry_weight_g,24.4,4.88,19
island-beryllium-idaho-wyoming-florida-nitrogen,502,V6-V7,5,dry_weight_g,21.5,4.3,6
island-beryllium-idaho-wyoming-florida-nitrogen,505,V6-V7,5,dry_weight_g,30.8,6.16,8
island-beryllium-idaho-wyoming-florida-nitrogen,507,V6-V7,5,dry_weight_g,19.2,3.84,6
island-beryllium-idaho-wyoming-florida-nitrogen,601,V6-V7,5,dry_weight_g,43.7,8.74,7
island-beryllium-idaho-wyoming-florida-nitrogen,603,V6-V7,5,dry_weight_g,21.3,4.26,7
nitrogen-alanine-queen-london-white-nineteen,402,V6-V7,5,dry_weight_g,68.8,,19
nitrogen-alanine-queen-london-white-nineteen,405,V6-V7,5,dry_weight_g,59.3,,21
nitrogen-alanine-queen-london-white-nineteen,406,V6-V7,5,dry_weight_g,62.2,,21
nitrogen-alanine-queen-london-white-nineteen,408,V6-V7,5,dry_weight_g,72.8,,22
red-maine-artist-south-wisconsin-october,101,V6-V7,5,dry_weight_g,68.8,13.76,21
red-maine-artist-south-wisconsin-october,102,V6-V7,5,dry_weight_g,74.3,14.86,24
red-maine-artist-south-wisconsin-october,104,V6-V7,5,dry_weight_g,80.5,16.10,23
red-maine-artist-south-wisconsin-october,108,V6-V7,5,dry_weight_g,85.1,17.02,20
pizza-venus-fourteen-apart-sierra-crazy,402,V6-V7,5,dry_weight_g,86.9,,19
pizza-venus-fourteen-apart-sierra-crazy,406,V6-V7,5,dry_weight_g,47.0,,21
lactose-vermont-crazy-echo-william-bravo,308,V6-V7,5,dry_weight_g,68.8,,22
lactose-vermont-crazy-echo-william-bravo,402,V6-V7,5,dry_weight_g,71.4,,19
lactose-vermont-crazy-echo-william-bravo,404,V6-V7,5,dry_weight_g,86.1,,19
lactose-vermont-crazy-echo-william-bravo,408,V6-V7,5,dry_weight_g,78.4,,22
september-oranges-crazy-florida-delta-monkey,104,V6-V7,5,dry_weight_g,12.5,2.5,23
september-oranges-crazy-florida-delta-monkey,105,V6-V7,5,dry_weight_g,15.0,3.0,20
september-oranges-crazy-florida-delta-monkey,106,V6-V7,5,dry_weight_g,13.0,2.6,24
september-oranges-crazy-florida-delta-monkey,201,V6-V7,5,dry_weight_g,13.3,2.66,23
september-oranges-crazy-florida-delta-monkey,204,V6-V7,5,dry_weight_g,18.1,3.62,24
september-oranges-crazy-florida-delta-monkey,205,V6-V7,5,dry_weight_g,14.1,2.82,21
september-oranges-crazy-florida-delta-monkey,209,V6-V7,5,dry_weight_g,11.1,2.22,22
september-oranges-crazy-florida-delta-monkey,304,V6-V7,5,dry_weight_g,15.4,3.08,22
september-oranges-crazy-florida-delta-monkey,307,V6-V7,5,dry_weight_g,12.8,2.56,22
september-oranges-crazy-florida-delta-monkey,110,V6-V7,5,dry_weight_g,13.2,2.64,1
september-oranges-crazy-florida-delta-monkey,112,V6-V7,5,dry_weight_g,18.4,3.68,1
september-oranges-crazy-florida-delta-monkey,116,V6-V7,5,dry_weight_g,17.9,3.58,1
september-oranges-crazy-florida-delta-monkey,210,V6-V7,5,dry_weight_g,12.8,2.56,1
may-march-bacon-winter-batman-white,603,VT,3,dry_weight_g,320.8,,7
may-march-bacon-winter-batman-white,604,VT,3,dry_weight_g,315.0,,7
delaware-queen-angel-artist-green-south,101,VT,3,dry_weight_g,256.7,64.13,36
delaware-queen-angel-artist-green-south,201,VT,3,dry_weight_g,253.8, ,35
delaware-queen-angel-artist-green-south,202,VT,3,dry_weight_g,282.2, ,32
may-march-bacon-winter-batman-white,104,VT,3,dry_weight_g,255.4,,38
delaware-queen-angel-artist-green-south,306,VT,3,dry_weight_g,229.8,81.23,37
delaware-queen-angel-artist-green-south,308,VT,3,dry_weight_g,229.6,84.23,38
delaware-queen-angel-artist-green-south,404,VT,3,dry_weight_g,252.5,81,35
four-georgia-march-fruit-alanine-steak,101,VT,1,dry_weight_g,111.9,86.53,36
four-georgia-march-fruit-alanine-steak,103,VT,1,dry_weight_g,135.0,119.1,38
four-georgia-march-fruit-alanine-steak,104,VT,1,dry_weight_g,126.2,114.47,38
four-georgia-march-fruit-alanine-steak,105,VT,1,dry_weight_g,104.4,105.27,35
four-georgia-march-fruit-alanine-steak,106,VT,1,dry_weight_g,102.0,102.33,35
four-georgia-march-fruit-alanine-steak,107,VT,1,dry_weight_g,82.5,105.47,35
four-georgia-march-fruit-alanine-steak,108,VT,1,dry_weight_g,118.8,97.87,37
four-georgia-march-fruit-alanine-steak,109,VT,1,dry_weight_g,76.7,83.63,34
four-georgia-march-fruit-alanine-steak,201,VT,1,dry_weight_g,85.4,113.3,35
four-georgia-march-fruit-alanine-steak,202,VT,1,dry_weight_g,130.5,122.23,32
four-georgia-march-fruit-alanine-steak,203,VT,1,dry_weight_g,135.9,121.43,32
four-georgia-march-fruit-alanine-steak,204,VT,1,dry_weight_g,137.0,100.43,33
four-georgia-march-fruit-alanine-steak,205,VT,1,dry_weight_g,83.4,79.8,35
four-georgia-march-fruit-alanine-steak,206,VT,1,dry_weight_g,113.5,116.63,36
four-georgia-march-fruit-alanine-steak,207,VT,1,dry_weight_g,134.0,117.4,35
four-georgia-march-fruit-alanine-steak,209,VT,1,dry_weight_g,97.7,102.63,35
four-georgia-march-fruit-alanine-steak,301,VT,1,dry_weight_g,102.2,106.1,30
four-georgia-march-fruit-alanine-steak,302,VT,1,dry_weight_g,103.2,114.7,34
four-georgia-march-fruit-alanine-steak,303,VT,1,dry_weight_g,89.3,79.93,36
four-georgia-march-fruit-alanine-steak,304,VT,1,dry_weight_g,101.3,105.07,35
four-georgia-march-fruit-alanine-steak,305,VT,1,dry_weight_g,110.1,106.83,37
four-georgia-march-fruit-alanine-steak,306,VT,1,dry_weight_g,102.3,102.03,37
four-georgia-march-fruit-alanine-steak,307,VT,1,dry_weight_g,87.4,75.47,36
four-georgia-march-fruit-alanine-steak,308,VT,1,dry_weight_g,105.6,107.8,38
september-oranges-crazy-florida-delta-monkey,109,VT,3,dry_weight_g,317.2,105.73,34
september-oranges-crazy-florida-delta-monkey,201,VT,3,dry_weight_g,304.2,101.4,35
september-oranges-crazy-florida-delta-monkey,202,VT,3,dry_weight_g,401.0,133.67,32
september-oranges-crazy-florida-delta-monkey,207,VT,3,dry_weight_g,332.1,110.7,35
september-oranges-crazy-florida-delta-monkey,113,VT,3,dry_weight_g,349.5,116.5,2
september-oranges-crazy-florida-delta-monkey,118,VT,3,dry_weight_g,381.7,127.23,3
september-oranges-crazy-florida-delta-monkey,210,VT,3,dry_weight_g,406.8,135.6,1
september-oranges-crazy-florida-delta-monkey,211,VT,3,dry_weight_g,356.3,118.77,1
tennis-sixteen-grey-ink-white-louisiana,501,VT,3,dry_weight_g,573.9,191.3,6
tennis-sixteen-grey-ink-white-louisiana,506,VT,3,dry_weight_g,574.2,191.4,6
tennis-sixteen-grey-ink-white-louisiana,507,VT,3,dry_weight_g,454.2,151.4,6
tennis-sixteen-grey-ink-white-louisiana,508,VT,3,dry_weight_g,603.9,201.3,6
tennis-sixteen-grey-ink-white-louisiana,607,VT,3,dry_weight_g,665.0,221.67,6
eighteen-thirteen-foxtrot-cold-carbon-wolfram,104,VT,3,dry_weight_g,399.3,,38
eighteen-thirteen-foxtrot-cold-carbon-wolfram,105,VT,3,dry_weight_g,352.4,,35
eighteen-thirteen-foxtrot-cold-carbon-wolfram,204,VT,3,dry_weight_g,224.9,,33
eighteen-thirteen-foxtrot-cold-carbon-wolfram,209,VT,3,dry_weight_g,216.8,,35
eighteen-thirteen-foxtrot-cold-carbon-wolfram,301,VT,3,dry_weight_g,218.7,,30
eighteen-thirteen-foxtrot-cold-carbon-wolfram,302,VT,3,dry_weight_g,264.9,,34
eighteen-thirteen-foxtrot-cold-carbon-wolfram,401,VT,3,dry_weight_g,268.7,,34
eighteen-thirteen-foxtrot-cold-carbon-wolfram,406,VT,3,dry_weight_g,176.5,,34
eighteen-thirteen-foxtrot-cold-carbon-wolfram,407,VT,3,dry_weight_g,262.6,,32
washington-uranus-eighteen-queen-cardinal-cola,105,VT,3,dry_weight_g,337.0,112.33,35
washington-uranus-eighteen-queen-cardinal-cola,201,VT,3,dry_weight_g,262.9,87.63,35
washington-uranus-eighteen-queen-cardinal-cola,202,VT,3,dry_weight_g,279.5,93.17,32
washington-uranus-eighteen-queen-cardinal-cola,203,VT,3,dry_weight_g,264.1,88.03,32
washington-uranus-eighteen-queen-cardinal-cola,302,VT,3,dry_weight_g,274.9,91.63,34
washington-uranus-eighteen-queen-cardinal-cola,307,VT,3,dry_weight_g,245.4,81.8,36
washington-uranus-eighteen-queen-cardinal-cola,308,VT,3,dry_weight_g,197.2,65.73,38
washington-uranus-eighteen-queen-cardinal-cola,309,VT,3,dry_weight_g,373.9,124.63,38
washington-uranus-eighteen-queen-cardinal-cola,408,VT,3,dry_weight_g,216.4,72.13,30
harry-oklahoma-cat-edward-early-butter,104,VT,3,dry_weight_g,180.5,60.17,38
harry-oklahoma-cat-edward-early-butter,105,VT,3,dry_weight_g,127.4,42.47,35
harry-oklahoma-cat-edward-early-butter,106,VT,3,dry_weight_g,140.4,46.8,35
harry-oklahoma-cat-edward-early-butter,205,VT,3,dry_weight_g,183.1,61.03,35
harry-oklahoma-cat-edward-early-butter,301,VT,3,dry_weight_g,196.2,65.4,30
harry-oklahoma-cat-edward-early-butter,302,VT,3,dry_weight_g,144.6,48.2,34
harry-oklahoma-cat-edward-early-butter,303,VT,3,dry_weight_g,212.7,70.9,36
harry-oklahoma-cat-edward-early-butter,402,VT,3,dry_weight_g,175.8,58.6,34
harry-oklahoma-cat-edward-early-butter,407,VT,3,dry_weight_g,152.1,50.7,32
harry-oklahoma-cat-edward-early-butter,408,VT,3,dry_weight_g,189.7,63.23,30
harry-oklahoma-cat-edward-early-butter,409,VT,3,dry_weight_g,195.4,65.13,33
zebra-fillet-moon-sweet-harry-april,105,VT,3,dry_weight_g,65.3,21.77,35
arizona-pluto-yellow-apart-eleven-alanine,101,VT,3,dry_weight_g,411.3,137.1,36
arizona-pluto-yellow-apart-eleven-alanine,102,VT,3,dry_weight_g,261.7,87.23,37
arizona-pluto-yellow-apart-eleven-alanine,103,VT,3,dry_weight_g,105.8,35.27,38
zebra-fillet-moon-sweet-harry-april,408,VT,3,dry_weight_g,45.3,15.1,30
zebra-fillet-moon-sweet-harry-april,504,VT,3,dry_weight_g,65.5,21.83,5
zebra-fillet-moon-sweet-harry-april,505,VT,3,dry_weight_g,46.5,15.5,6
zebra-fillet-moon-sweet-harry-april,506,VT,3,dry_weight_g,59.8,19.93,6
arizona-pluto-yellow-apart-eleven-alanine,207,VT,3,dry_weight_g,426.7,142.23,35
arizona-pluto-yellow-apart-eleven-alanine,208,VT,3,dry_weight_g,425.0,141.67,36
arizona-pluto-yellow-apart-eleven-alanine,209,VT,3,dry_weight_g,467.2,155.73,35
arizona-pluto-yellow-apart-eleven-alanine,308,VT,3,dry_weight_g,443.6,147.87,38
arizona-pluto-yellow-apart-eleven-alanine,309,VT,3,dry_weight_g,540.8,180.27,38
arizona-pluto-yellow-apart-eleven-alanine,401,VT,3,dry_weight_g,437.8,145.93,34
arizona-pluto-yellow-apart-eleven-alanine,402,VT,3,dry_weight_g,406.5,135.5,34
red-maine-artist-south-wisconsin-october,101,VT,1,dry_weight_g,64.9, ,36
red-maine-artist-south-wisconsin-october,102,VT,1,dry_weight_g,58.9,76.30,37
red-maine-artist-south-wisconsin-october,103,VT,1,dry_weight_g,77.4, ,38
red-maine-artist-south-wisconsin-october,104,VT,1,dry_weight_g,81.0,81.00,38
red-maine-artist-south-wisconsin-october,105,VT,1,dry_weight_g,76.8, ,35
red-maine-artist-south-wisconsin-october,106,VT,1,dry_weight_g,81.3,81.30,35
red-maine-artist-south-wisconsin-october,109,VT,1,dry_weight_g,63.7,65.17,34
red-maine-artist-south-wisconsin-october,201,VT,1,dry_weight_g,85.0,70.75,35
red-maine-artist-south-wisconsin-october,202,VT,1,dry_weight_g,57.3,77.80,32
red-maine-artist-south-wisconsin-october,202,VT,1,dry_weight_g,85.5,77.80,32
red-maine-artist-south-wisconsin-october,203,VT,1,dry_weight_g,90.6,73.53,32
red-maine-artist-south-wisconsin-october,204,VT,1,dry_weight_g,73.6,73.60,33
red-maine-artist-south-wisconsin-october,205,VT,1,dry_weight_g,74.3,73.75,35
red-maine-artist-south-wisconsin-october,206,VT,1,dry_weight_g,90.2,77.73,36
red-maine-artist-south-wisconsin-october,207,VT,1,dry_weight_g,86.5,80.90,35
red-maine-artist-south-wisconsin-october,208,VT,1,dry_weight_g,91.7,76.60,36
red-maine-artist-south-wisconsin-october,209,VT,1,dry_weight_g,67.4,63.50,35
red-maine-artist-south-wisconsin-october,302,VT,1,dry_weight_g,83.2,70.50,34
red-maine-artist-south-wisconsin-october,303,VT,1,dry_weight_g,60.0,61.50,36
red-maine-artist-south-wisconsin-october,304,VT,1,dry_weight_g,89.8,84.77,35
red-maine-artist-south-wisconsin-october,305,VT,1,dry_weight_g,77.3,73.80,37
red-maine-artist-south-wisconsin-october,306,VT,1,dry_weight_g,82.9,83.50,37
red-maine-artist-south-wisconsin-october,307,VT,1,dry_weight_g,67.5,63.90,36
red-maine-artist-south-wisconsin-october,308,VT,1,dry_weight_g,59.5,74.60,38
red-maine-artist-south-wisconsin-october,309,VT,1,dry_weight_g,60.2,75.77,38
red-maine-artist-south-wisconsin-october,401,VT,1,dry_weight_g,89.0,70.90,34
